Term,Count,Data 
underweight,99.24697701770393,113
estimates,7.4449320489421815,113
weeks,10.048424514769042,113
market-weight,99.24697701770393,113
"""on",50.89182406283629,113
same,20.967362200718497,113
we're,23.935334248054943,113
it's,5.06052634422111,113
horrible,59.61078719715332,113
store,89.41618079572999,113
miles,8.4740783946017,113
away,4.801075859167458,113
not,0.9087813988719191,113
get,6.188105012022503,113
shipment,10.918863237274595,113
broken,50.89182406283629,113
point,18.536671107968665,113
"""the",4.40322659070365,113
sign,32.71424758540248,113
trouble,18.889864097884363,113
came,9.560804699618089,113
sioux,148.87046552655588,113
falls,148.87046552655588,113
south,3.6698815074590074,113
dakota,99.24697701770393,113
plant,20.177576477433814,113
called,9.137842628086778,113
smithfield,148.87046552655588,113
largest,14.823642508798851,113
nation,8.088788238716907,113
responsible,20.95684552972425,113
5%,27.713506606683215,113
coronavirus,0.10465363458019558,113
ripped,99.24697701770393,113
through,5.745333307240461,113
3,10.988244469972477,113
700,32.71424758540248,113
workers,10.473370563052722,113
stand,32.71424758540248,113
extremely,59.61078719715332,113
close,12.097607773505752,113
together,38.55586839473065,113
production,41.570259910024824,113
lines,7.4449320489421815,113
debone,14.088788238716907,113
carcases,99.24697701770393,113
carve,99.24697701770393,113
huge,14.339850002884624,113
cuts,109.60410081040516,113
employees,35.90500231892766,113
passed,30.023021891371762,113
crowded,22.36406207484192,113
cafeterias,99.24697701770393,113
walkways,99.24697701770393,113
locker,14.088788238716907,113
rooms,99.24697701770393,113
everyday,14.088788238716907,113
after,0.8504080364445704,113
plant's,99.24697701770393,113
confirmed,4.087994253755606,113
case,12.70918959107004,113
late,6.918863237274595,113
march,3.0605319513174596,113
many,2.537436217350199,113
knew,19.68785672308652,113
there,1.3334438315139776,113
were,0.4221548244073739,113
cases,2.660653120657477,113
continued,19.68785672308652,113
work,7.529193304498657,113
needed,18.536671107968665,113
jobs,24.787718129560794,113
"""they",18.536671107968665,113
can't,13.364062260269145,113
home,2.2774654140056243,113
show,8.167398073413272,113
if,2.180395617943156,113
don't,7.335301069174803,113
lose,8.4740783946017,113
carolyn,99.24697701770393,113
dimitri,99.24697701770393,113
associate,44.60337070456758,113
professor,6.474078394601698,113
nutrition,99.24697701770393,113
studies,10.088788238716907,113
nyu,14.088788238716907,113
"""unfortunately",99.24697701770393,113
almost,10.483681100359249,113
our,4.439039471219017,113
entire,27.713506606683215,113
system,14.067021609082115,113
depends,10.918863237274595,113
upon,10.088788238716907,113
vulnerable,5.4449320489421815,113
mid-april,59.61078719715332,113
finally,12.088788238716907,113
shut,23.460676433991065,113
under,7.027268948042631,113
pressure,22.36406207484192,113
from,0.03151600471350333,113
local,6.188105012022503,113
politicians,39.77306072260413,113
had,0.27672154270149657,113
become,8.73785376125917,113
number,2.2750070474998703,113
covid-19,0.7641678229009397,113
hotspot,10.088788238716907,113
644,99.24697701770393,113
tied,89.41618079572999,113
factory,32.71424758540248,113
170,73.06940054027011,113
poultry,99.24697701770393,113
facilities,9.412510571249806,113
reported,4.087994253755606,113
cdc,73.06940054027011,113
nearly,4.918863237274595,113
fallen,35.90500231892766,113
ill,25.70391226315377,113
least,8.0,113
45,12.088788238716907,113
died,5.458714822763343,113
"""there",18.536671107968665,113
actual,44.60337070456758,113
human,5.4449320489421815,113
goods,32.71424758540248,113
[you],99.24697701770393,113
buy,6.27500704749987,113
sara,99.24697701770393,113
telahun,99.24697701770393,113
birhe,99.24697701770393,113
daughter,35.90500231892766,113
worker,35.90500231892766,113
"""those",9.444932048942182,113
people,0.1874673809313163,113
exploited,99.24697701770393,113
"""meanwhile",99.24697701770393,113
outbreaks,7.169925001442312,113
led,27.805006661952998,113
38,59.61078719715332,113
factories,25.70391226315377,113
cease,59.61078719715332,113
operations,33.54609311226288,113
days,2.474078394601699,113
or,1.728206115056524,113
even,3.1905118206398497,113
highly,30.023021891371762,113
consolidated,99.24697701770393,113
those,1.8717393251605687,113
closures,59.61078719715332,113
analysts,30.023021891371762,113
say,7.224853730206064,113
much,4.625860937864279,113
50%,50.89182406283629,113
drop,44.60337070456758,113
president,5.024212257384521,113
donald,6.474078394601698,113
trump,5.913862556216229,113
issued,30.023021891371762,113
executive,23.935334248054943,113
order,14.823642508798851,113
last,1.914161067822733,113
week,2.474078394601699,113
deeming,99.24697701770393,113
meatpacking,14.088788238716907,113
"""critical",99.24697701770393,113
infrastructure,39.77306072260413,113
seven,19.68785672308652,113
more,0.7157871843504704,113
since,2.815152202694561,113
then,6.734015139394798,113
impact,14.823642508798851,113
already,4.2598812989565635,113
visible,12.088788238716907,113
costco,99.24697701770393,113
limiting,73.06940054027011,113
customers,10.088788238716907,113
three,5.93377841091449,113
items,39.77306072260413,113
each,11.525164702740273,113
fast,32.71424758540248,113
wendy's,99.24697701770393,113
acknowledged,8.918863237274595,113
statement,18.536671107968665,113
they're,27.713506606683215,113
having,10.008688740520855,113
sourcing,73.06940054027011,113
enough,16.525145419707197,113
beef,99.24697701770393,113
no,3.201342587575611,113
easy,39.77306072260413,113
solutions,73.06940054027011,113
reach,17.486885166908174,113
350,50.89182406283629,113
400,7.7489382358322825,113
pounds,73.06940054027011,113
too,3.913862556216228,113
large,12.70918959107004,113
slaughterhouse,99.24697701770393,113
equipment,17.486885166908174,113
continuing,23.935334248054943,113
feed,50.89182406283629,113
hogs,14.088788238716907,113
will,1.423615533082517,113
never,13.364062260269145,113
sold,50.89182406283629,113
drain,12.088788238716907,113
farm's,99.24697701770393,113
bottom,99.24697701770393,113
line,32.71424758540248,113
new,2.815152202694561,113
sow,14.088788238716907,113
houses,44.60337070456758,113
simply,39.77306072260413,113
place,12.70918959107004,113
them,1.2687181086750996,113
amounts,50.89182406283629,113
financial,27.713506606683215,113
hit,12.70918959107004,113
whom,32.71424758540248,113
run,27.713506606683215,113
small,4.372826248461763,113
independent,44.60337070456758,113
"""i",12.097607773505752,113
think,6.27500704749987,113
lot,19.68785672308652,113
probably,27.713506606683215,113
go,5.024212257384521,113
business,16.525145419707197,113
dmitri,14.088788238716907,113
left,12.097607773505752,113
impossible,50.89182406283629,113
currently,12.70918959107004,113
only,1.7892939997075428,113
able,9.560804699618089,113
sell,35.90500231892766,113
25%,73.06940054027011,113
his,3.0,113
normal,6.088788238716907,113
now,1.5179838009924103,113
operation,50.89182406283629,113
150,50.89182406283629,113
serious,25.70391226315377,113
nothing,22.36406207484192,113
roughly,7.7489382358322825,113
100,10.008688740520855,113
men,19.68785672308652,113
women,14.067021609082115,113
make,4.625860937864279,113
livelihood,59.61078719715332,113
"""it",10.988244469972477,113
potentially,44.60337070456758,113
lead,10.088788238716907,113
staffing,12.088788238716907,113
needing,99.24697701770393,113
less,15.640450955994046,113
contract,12.088788238716907,113
growers,14.088788238716907,113
which,0.23660926023358697,113
community,10.988244469972477,113
trickle,14.088788238716907,113
effect,20.95684552972425,113
"""everything",73.06940054027011,113
rural,22.36406207484192,113
area,19.68785672308652,113
would,1.2687181086750996,113
impacted,10.918863237274595,113
careful,10.918863237274595,113
realises,12.088788238716907,113
suffering,32.71424758540248,113
global,10.988244469972477,113
pandemic,2.699331097276546,113
tries,73.06940054027011,113
throw,21.13318235807536,113
"""pity",99.24697701770393,113
"party""",99.24697701770393,113
family,4.918863237274595,113
raise,66.90505605685136,113
save,27.713506606683215,113
acknowledges,73.06940054027011,113
brought,15.640450955994046,113
tears,99.24697701770393,113
"""every",50.89182406283629,113
you,6.13318235807536,113
you're,101.78364812567258,113
raising,76.33773609425444,113
someone's,99.24697701770393,113
thought,5.592933211829736,113
gonna,99.24697701770393,113
take,4.372826248461763,113
was,0.10054487320618663,113
away…,99.24697701770393,113
makes,25.70391226315377,113
sick,25.70391226315377,113
your,12.70918959107004,113
stomach,99.24697701770393,113
a,0.0,114
further,5.169925001442312,114
3,16.482366704958714,114
2,5.241840550179624,114
million,3.612426865103032,114
americans,17.95250115946383,114
sought,29.80539359857666,114
unemployment,159.09224289041651,114
benefits,73.06940054027011,114
last,1.914161067822733,114
week,2.474078394601699,114
as,0.2120036239024465,114
the,0.0,114
economic,6.682031130134573,114
toll,9.84392836154326,114
from,0.015758002356751667,114
coronavirus,0.07849022593514669,114
pandemic,4.048996645914819,114
continued,29.53178508462978,114
to,0.0,114
mount,73.06940054027011,114
new,4.2227283040418415,114
applications,50.89182406283629,114
brought,15.640450955994046,114
total,10.988244469972477,114
number,4.5500140949997405,114
of,0.0,114
jobless,73.06940054027011,114
claims,17.92481250360578,114
since,9.853032709430964,114
mid-march,59.61078719715332,114
33,73.06940054027011,114
million-,99.24697701770393,114
or,2.3042748200753653,114
about,2.7885042489535663,114
20%,73.06940054027011,114
us,4.272847802392181,114
workforce,9.444932048942182,114
reported,6.1319913806334085,114
each,11.525164702740273,114
by,0.38145925311384715,114
department,38.55586839473065,114
labor,14.088788238716907,114
has,0.06508515794618641,114
subsided,99.24697701770393,114
hitting,99.24697701770393,114
peak,16.525145419707197,114
6,25.70391226315377,114
9,27.713506606683215,114
in,0.0,114
march,3.0605319513174596,114
but,0.20849911731310808,114
they,0.3445122516152724,114
remain,4.801075859167458,114
extraordinarily,99.24697701770393,114
high,4.180395617943156,114
and,0.0,114
people,0.24995650790842175,114
collecting,59.61078719715332,114
rise,16.718189261069703,114
despite,11.525164702740273,114
recent,8.870793834324342,114
moves,12.088788238716907,114
start,14.823642508798851,114
re-opening,89.41618079572999,114
some,0.8443096488147478,114
parts,14.067021609082115,114
country,1.2756120546668555,114
"""the",2.935484393802433,114
significant,33.54609311226288,114
continuing,23.935334248054943,114
is,0.013512945857214213,114
little,5.169925001442312,114
disappointing,99.24697701770393,114
it,0.19781414215836163,114
suggests,32.71424758540248,114
few,4.088788238716907,114
are,0.5500140949997401,114
being,1.7517040506762707,114
recalled,99.24697701770393,114
work,9.411491630623322,114
"""",1.6021517183349154,114
said,1.2658946591810167,114
paul,44.60337070456758,114
ashworth,99.24697701770393,114
chief,10.483681100359249,114
economist,73.06940054027011,114
at,0.13899941154207207,114
capital,4.27500704749987,114
economics,73.06940054027011,114
companies,22.36406207484192,114
such,4.590797926976189,114
uber,99.24697701770393,114
lyft,99.24697701770393,114
airbnb,99.24697701770393,114
amongst,10.918863237274595,114
firms,8.4740783946017,114
that,0.33425659551772496,114
have,0.021679216169738714,114
announced,5.745333307240461,114
cuts,73.06940054027011,114
weeks,7.536318386076782,114
shutdowns,99.24697701770393,114
halted,10.918863237274595,114
amounts,50.89182406283629,114
travel,10.988244469972477,114
impact,14.823642508798851,114
been,0.627654410419294,114
felt,35.90500231892766,114
across,3.612426865103032,114
economy,20.967362200718497,114
affecting,59.61078719715332,114
medical,3.5179838009924103,114
practices,99.24697701770393,114
restaurants,23.935334248054943,114
administrative,12.088788238716907,114
workers,5.236685281526361,114
among,5.690872640123526,114
many,1.903077163012649,114
others,8.53630896018529,114
economists,16.378294855911893,114
say,3.612426865103032,114
monthly,66.90505605685136,114
rate,13.982333029574342,114
for,0.3899660281040125,114
april,3.236258729312711,114
which,0.23660926023358697,114
will,2.3726925551375286,114
be,0.5592393726926441,114
released,6.088788238716907,114
on,0.024718024443960245,114
friday,5.169925001442312,114
likely,7.378294855911892,114
reach,17.486885166908174,114
15%,99.24697701770393,114
higher,16.525145419707197,114
just,3.0605319513174596,114
two,2.089075541661081,114
months,8.389399817744604,114
ago,5.041664326602881,114
was,0.20108974641237326,114
5%,27.713506606683215,114
50-year,99.24697701770393,114
low,15.640450955994046,114
taken,9.560804699618089,114
hold,30.023021891371762,114
suffered,44.60337070456758,114
its,1.600786508694708,114
worst,26.230327750362257,114
growth,9.444932048942182,114
numbers,4.474078394601698,114
decade,59.61078719715332,114
retail,39.77306072260413,114
sales,30.023021891371762,114
report,5.4449320489421815,114
record,38.55586839473065,114
declines,59.61078719715332,114
business,24.787718129560794,114
activity,19.68785672308652,114
not,1.514635664786532,114
seen,10.540903422063947,114
2008,99.24697701770393,114
financial,27.713506606683215,114
crisis,12.376210024045006,114
meanwhile,16.525145419707197,114
elevated,99.24697701770393,114
far,5.236685281526361,114
surpassed,8.918863237274595,114
prior,73.06940054027011,114
700,32.71424758540248,114
000,1.5552151573271038,114
food,3.913862556216228,114
pantries,14.088788238716907,114
spikes,73.06940054027011,114
demand,23.935334248054943,114
homeowners,99.24697701770393,114
renters,148.87046552655588,114
delayed,12.71111759190255,114
payments,39.77306072260413,114
national,4.180395617943156,114
multifamily,99.24697701770393,114
housing,59.61078719715332,114
council,20.95684552972425,114
-,0.8012446440715113,114
an,0.30046674152681674,114
industry,23.935334248054943,114
group,4.801075859167458,114
apartment,10.918863237274595,114
owners,50.89182406283629,114
month,4.754887502163468,114
nearly,4.918863237274595,114
third,7.7489382358322825,114
did,7.659160054475714,114
make,9.251721875728558,114
their,0.29827405763294135,114
full,23.460676433991065,114
payment,39.77306072260413,114
first,2.935484393802433,114
"""if",33.54609311226288,114
nothing,22.36406207484192,114
else,50.89182406283629,114
changes,44.60337070456758,114
evictions,99.24697701770393,114
continue,9.560804699618089,114
normal,6.088788238716907,114
this,0.395127211511706,114
public,4.2598812989565635,114
health,1.043914313030126,114
turn,50.89182406283629,114
into,3.4852532099898363,114
blown,14.088788238716907,114
homelessness,14.088788238716907,114
matthew,99.24697701770393,114
desmond,99.24697701770393,114
sociology,10.918863237274595,114
professor,6.474078394601698,114
princeton,99.24697701770393,114
university,9.137842628086778,114
who,0.27672154270149657,114
runs,8.918863237274595,114
eviction,99.24697701770393,114
lab,30.023021891371762,114
project,59.61078719715332,114
all,1.209347092789984,114
my,48.39043109402301,114
cancelled,49.07137137810371,114
i've,15.13318235807536,114
had,0.5534430854029931,114
no,2.134228391717074,114
february,7.169925001442312,114
i'm,65.42849517080496,114
corporate,109.60410081040516,114
photographer,59.61078719715332,114
businesses,7.378294855911892,114
aren't,73.06940054027011,114
doing,16.525145419707197,114
events,79.54612144520826,114
right,20.95684552972425,114
now,1.5179838009924103,114
school,20.95684552972425,114
graduations,73.06940054027011,114
15,17.486885166908174,114
jobs,16.525145419707197,114
normally,8.918863237274595,114
happens,50.89182406283629,114
spring,12.088788238716907,114
fall,33.54609311226288,114
lot,29.53178508462978,114
corporations,12.088788238716907,114
don't,14.670602138349606,114
over,2.0,114
summer,30.023021891371762,114
so,1.748938235832282,114
i,26.51421991005971,114
only,1.7892939997075428,114
seven,19.68785672308652,114
income,32.71424758540248,114
scheduled,39.77306072260413,114
october,59.61078719715332,114
it's,5.06052634422111,114
clear,20.95684552972425,114
whether,12.097607773505752,114
they're,27.713506606683215,114
going,4.754887502163468,114
go,5.024212257384521,114
ahead,16.525145419707197,114
haven't,50.89182406283629,114
gotten,99.24697701770393,114
stimulus,50.89182406283629,114
cheque,99.24697701770393,114
yet,8.73785376125917,114
know,10.483681100359249,114
why,19.68785672308652,114
applied,99.24697701770393,114
told,1.5293924763780675,114
didn't,22.36406207484192,114
qualify,99.24697701770393,114
complicated,39.77306072260413,114
because,1.8314349420432574,114
employee,50.89182406283629,114
own,5.041664326602881,114
company,7.7489382358322825,114
pay,14.823642508798851,114
myself,59.61078719715332,114
until,4.474078394601698,114
mid-year,14.088788238716907,114
end,12.53864194580228,114
year,9.282157518033754,114
fortunately,99.24697701770393,114
partner,39.77306072260413,114
works,23.935334248054943,114
do,5.06052634422111,114
miss,16.378294855911893,114
very,5.024212257384521,114
blessed,10.088788238716907,114
able,9.560804699618089,114
what,4.625860937864279,114
enjoy,59.61078719715332,114
good,14.067021609082115,114
living,4.801075859167458,114
out,1.9954898404931078,114
takes,32.71424758540248,114
perseverance,73.06940054027011,114
talking,30.023021891371762,114
stories,32.71424758540248,114
fear,13.364062260269145,114
hopereporting,99.24697701770393,114
helier,73.06940054027011,114
cheung,99.24697701770393,114
hoping,44.60337070456758,114
pain,50.89182406283629,114
ease,19.68785672308652,114
gradually,22.36406207484192,114
restart,50.89182406283629,114
retailers,39.77306072260413,114
gap,50.89182406283629,114
already,4.2598812989565635,114
plans,23.935334248054943,114
stores,8.088788238716907,114
including,3.9230129844053554,114
j,14.088788238716907,114
crew,44.60337070456758,114
store,59.61078719715332,114
neiman,99.24697701770393,114
marcus,99.24697701770393,114
pushed,44.60337070456758,114
bankruptcy,14.088788238716907,114
moody's,99.24697701770393,114
investors,99.24697701770393,114
service,18.536671107968665,114
predicted,44.60337070456758,114
could,2.0,114
back,3.612426865103032,114
7%,10.918863237274595,114
forecast,44.60337070456758,114
depends,10.918863237274595,114
virus,0.8504080364445704,114
longer,23.935334248054943,114
shutdown,9.444932048942182,114
persists,73.06940054027011,114
harder,10.088788238716907,114
rebound,99.24697701770393,114
does,22.36406207484192,114
contain,23.935334248054943,114
remains,22.36406207484192,114
shut,15.640450955994046,114
beyond,35.90500231892766,114
second,12.097607773505752,114
quarter,12.088788238716907,114
would,1.903077163012649,114
job,5.913862556216229,114
losses,73.06940054027011,114
we,1.8314349420432574,114
currently,12.70918959107004,114
view,59.61078719715332,114
temporary,44.60337070456758,114
become,8.73785376125917,114
permanent,50.89182406283629,114
firm's,99.24697701770393,114
analysts,30.023021891371762,114
the,0.0,115
uk,16.0,115
and,0.0,115
us,4.272847802392181,115
have,0.01576670266890088,115
issued,30.023021891371762,115
a,0.0,115
joint,35.90500231892766,115
warning,11.967667124027471,115
cyber-spies,59.61078719715332,115
are,1.3750352374993502,115
targeting,76.33773609425444,115
health,1.043914313030126,115
sector,49.07137137810371,115
hackers,16.378294855911893,115
linked,27.713506606683215,115
to,0.0,115
foreign,31.280901911988092,115
states,12.560530643461304,115
been,0.5021235283354353,115
hunting,44.60337070456758,115
for,0.3899660281040125,115
information,12.70918959107004,115
including,5.884519476608033,115
covid-19,1.1462517343514096,115
data,30.02606622156257,115
vaccine,51.40782452630754,115
research,46.34167776992167,115
they,1.2057928806534532,115
say,7.224853730206064,115
sources,35.90500231892766,115
seen,10.540903422063947,115
extensive,50.89182406283629,115
activity,39.37571344617304,115
but,0.1737492644275901,115
do,3.3736842294807396,115
not,1.2117085318292256,115
believe,13.364062260269145,115
there,1.3334438315139776,115
has,0.05694951320291312,115
any,9.251721875728558,115
theft,10.918863237274595,115
so,1.748938235832282,115
far,5.236685281526361,115
those,2.807608987740853,115
behind,45.03453283705764,115
named,35.90500231892766,115
in,0.0,115
alert,39.77306072260413,115
thought,5.592933211829736,115
include,12.70918959107004,115
china,12.0,115
russia,25.70391226315377,115
iran,30.023021891371762,115
three,5.93377841091449,115
countries,6.658559206828524,115
all,1.209347092789984,115
major,20.95684552972425,115
outbreaks,7.169925001442312,115
of,0.0,115
virus,1.2756120546668555,115
denied,25.70391226315377,115
previous,25.70391226315377,115
claims,7.169925001442312,115
involvement,59.61078719715332,115
such,3.0605319513174596,115
advisory,20.177576477433814,115
says,1.5293924763780675,115
currently,12.70918959107004,115
investigating,50.89182406283629,115
number,2.2750070474998703,115
incidents,35.90500231892766,115
which,0.47321852046717394,115
other,3.1336133124916214,115
pharmaceutical,35.90500231892766,115
companies,22.36406207484192,115
medical-research,10.918863237274595,115
organisations,65.42849517080496,115
universities,50.89182406283629,115
looking,31.43526829458638,115
intelligence,22.297158093186486,115
sensitive,10.918863237274595,115
on,0.024718024443960245,115
understanding,50.89182406283629,115
how,3.4662058201988946,115
dealing,7.7489382358322825,115
with,0.07322080268945973,115
crisis,12.376210024045006,115
progress,25.70391226315377,115
become,8.73785376125917,115
high,4.180395617943156,115
priority,66.90505605685136,115
agencies,22.36406207484192,115
around,3.169925001442312,115
world,6.932411640397789,115
every,6.734015139394798,115
state,3.4161981210084367,115
will,1.8981540441100229,115
want,10.988244469972477,115
use,13.106780641888758,115
its,2.4011797630420624,115
capability,59.61078719715332,115
better,7.169925001442312,115
inform,44.60337070456758,115
itself,6.918863237274595,115
locked-down,9.444932048942182,115
cyber-espionage,59.61078719715332,115
is,0.02252157642869036,115
more,1.4315743687009408,115
practical,66.90505605685136,115
than,1.9592210707232645,115
traditional,30.023021891371762,115
human,5.4449320489421815,115
espionage,59.61078719715332,115
making,10.988244469972477,115
it,0.11868848529501698,115
another,6.188105012022503,115
field,27.713506606683215,115
where,2.935484393802433,115
an,0.20031116101787783,115
existing,35.90500231892766,115
trend,7.169925001442312,115
towards,6.687908802434722,115
online,19.68785672308652,115
working,11.490666614480922,115
may,9.03106716275758,115
be,0.9320656211544069,115
accelerated,59.61078719715332,115
analysts,30.023021891371762,115
seeing,13.364062260269145,115
particular,32.71424758540248,115
rise,8.359094630534852,115
aggressive,30.023021891371762,115
operations,33.54609311226288,115
from,0.06303200942700667,115
range,8.918863237274595,115
at,0.1737492644275901,115
moment,23.935334248054943,115
this,0.592690817267559,115
meant,30.023021891371762,115
that,0.22283773034514998,115
might,12.70918959107004,115
considered,30.023021891371762,115
themselves,12.70918959107004,115
top,11.525164702740273,115
targets,10.918863237274595,115
now,1.5179838009924103,115
their,0.5965481152658827,115
sights,10.918863237274595,115
uk's,8.4740783946017,115
national,4.180395617943156,115
cyber,59.61078719715332,115
security,24.787718129560794,115
centre,14.823642508798851,115
(ncsc),59.61078719715332,115
these,3.9230129844053554,115
since,2.815152202694561,115
start,14.823642508798851,115
offer,7.4449320489421815,115
advice,14.889864097884363,115
protection,7.7489382358322825,115
new,2.815152202694561,115
public,4.2598812989565635,115
jointly,10.918863237274595,115
equivalent,10.918863237274595,115
cyber-security,59.61078719715332,115
infrastructure,39.77306072260413,115
agency(cisa),59.61078719715332,115
aims,39.77306072260413,115
further,5.169925001442312,115
increase,12.097607773505752,115
awareness,10.088788238716907,115
threat,20.95684552972425,115
"""in",12.70918959107004,115
today's,59.61078719715332,115
nothing,22.36406207484192,115
valuable,59.61078719715332,115
or,1.1521374100376827,115
worth,8.4740783946017,115
stealing,10.918863237274595,115
kind,7.4449320489421815,115
biomedical,59.61078719715332,115
going,3.169925001442312,115
help,3.4662058201988946,115
coronavirus,0.05232681729009779,115
"""",1.2016137887511866,115
senior,5.7489382358322825,115
official,7.659160054475714,115
bill,44.60337070456758,115
evanina,10.918863237274595,115
told,1.5293924763780675,115
bbc,3.1905118206398497,115
news,3.748938235832282,115
last,1.914161067822733,115
week,2.474078394601699,115
tuesday's,50.89182406283629,115
daily,6.734015139394798,115
briefing,20.95684552972425,115
secretary,18.536671107968665,115
dominic,50.89182406283629,115
raab,50.89182406283629,115
said:,5.169925001442312,115
"""as",6.088788238716907,115
well,9.282157518033754,115
as,0.15143115993031891,115
providing,32.71424758540248,115
continue,9.560804699618089,115
counter,39.77306072260413,115
who,0.41508231405224477,115
conduct,44.60337070456758,115
cyber-attacks,10.918863237274595,115
"""and",23.935334248054943,115
we're,35.903001372082414,115
very,5.024212257384521,115
closely,66.90505605685136,115
our,4.439039471219017,115
international,4.088788238716907,115
partners,35.90500231892766,115
both,12.70918959107004,115
respond,44.60337070456758,115
threats,50.89182406283629,115
also,0.3445122516152724,115
deter,50.89182406283629,115
gangs,39.77306072260413,115
arms,10.088788238716907,115
lie,10.918863237274595,115
them,1.2687181086750996,115
"""uk",50.89182406283629,115
authorities,5.690872640123526,115
understood,8.4740783946017,115
offered,35.90500231892766,115
oxford,10.088788238716907,115
university,9.137842628086778,115
leading,5.7489382358322825,115
edge,59.61078719715332,115
developing,27.713506606683215,115
imperial,50.89182406283629,115
college,35.90500231892766,115
london,7.169925001442312,115
played,7.7489382358322825,115
key,20.95684552972425,115
role,20.95684552972425,115
epidemiological,50.89182406283629,115
modelling,35.90500231892766,115
shaped,59.61078719715332,115
policy,32.71424758540248,115
responses,39.77306072260413,115
warns,39.77306072260413,115
supply,4.918863237274595,115
chains,23.935334248054943,115
taking,14.067021609082115,115
advantage,39.77306072260413,115
people,0.12497825395421087,115
remotely,10.918863237274595,115
technique,59.61078719715332,115
called,9.137842628086778,115
password-spraying,59.61078719715332,115
-,0.40062232203575565,115
try,6.918863237274595,115
commonly,59.61078719715332,115
used,9.560804699618089,115
passwords,10.918863237274595,115
access,27.713506606683215,115
accounts,39.77306072260413,115
cyber-criminals,59.61078719715332,115
could,2.0,115
target,25.70391226315377,115
healthcare,31.43526829458638,115
providers,8.4740783946017,115
knowing,44.60337070456758,115
even,3.1905118206398497,115
willing,10.088788238716907,115
usual,8.088788238716907,115
pay,14.823642508798851,115
ransom,59.61078719715332,115
return,6.4545845323345725,115
"""protecting",59.61078719715332,115
ncsc's,59.61078719715332,115
first,2.935484393802433,115
foremost,59.61078719715332,115
time,2.1815181531010386,115
nhs,32.71424758540248,115
keep,11.525164702740273,115
systems,22.36406207484192,115
safe,15.640450955994046,115
director,19.68785672308652,115
paul,44.60337070456758,115
chichester,10.918863237274595,115
said,0.6329473295905084,115
meanwhile,16.525145419707197,115
western,16.525145419707197,115
spies,59.61078719715332,115
focusing,10.088788238716907,115
hard,5.169925001442312,115
seek,59.61078719715332,115
understand,6.687908802434722,115
what,4.625860937864279,115
beijing,44.60337070456758,115
know,10.483681100359249,115
virus's,50.89182406283629,115
origins,44.60337070456758,115
administration,18.536671107968665,115
pushing,8.918863237274595,115
theory,32.71424758540248,115
escaped,44.60337070456758,115
lab,30.023021891371762,115
true,5.913862556216229,115
extent,35.90500231892766,115
outbreak,2.699331097276546,115
country,0.8504080364445704,115
it,0.19781414215836163,116
was,0.3519070562216532,116
supposed,19.886530361302064,116
to,0.0,116
be,0.37282624846176277,116
just,3.0605319513174596,116
a,0.0,116
picture,17.95250115946383,116
of,0.0,116
pakistan's,10.088788238716907,116
president,7.536318386076782,116
taking,7.0335108045410575,116
precautions,13.856753303341607,116
during,7.297158093186487,116
an,0.20031116101787783,116
official,3.829580027237857,116
meeting,16.35712379270124,116
but,0.24324897019862612,116
instead,8.262572709853599,116
the,0.0,116
image,4.722466024471091,116
dr,27.41352788426034,116
arif,99.24697701770393,116
alvi,21.13318235807536,116
wearing,31.43526829458638,116
high-end,73.06940054027011,116
n-95,28.177576477433814,116
medical,10.55395140297723,116
mask,51.40782452630754,116
-,0.6009334830536335,116
tweeted,35.90500231892766,116
out,2.660653120657477,116
on,0.030897530554950307,116
social,3.612426865103032,116
media,10.008688740520855,116
has,0.040678223716366514,116
further,7.754887502163468,116
inflamed,99.24697701770393,116
tensions,109.60410081040516,116
between,4.0,116
government,2.6882141901780656,116
and,0.0,116
those,2.807608987740853,116
front,27.713506606683215,116
line,32.71424758540248,116
fight,17.486885166908174,116
against,2.743937554773916,116
coronavirus,0.13081704322524448,116
pakistan,64.25978065788442,116
association,41.570259910024824,116
(pma),14.088788238716907,116
noted,32.71424758540248,116
that,0.33425659551772496,116
while,5.398662194553092,116
"""politicians",99.24697701770393,116
bureaucrats,73.06940054027011,116
are,0.9625246662495451,116
often,27.805006661952998,116
seen,7.027268948042631,116
masks,10.889864097884363,116
meetings,73.06940054027011,116
visits…,14.088788238716907,116
health,3.6537000956054415,116
professionals,89.41618079572999,116
facing,23.935334248054943,116
dire,73.06940054027011,116
shortage,8.088788238716907,116
(these,99.24697701770393,116
masks),99.24697701770393,116
ppe,89.76250579731914,116
(personal,99.24697701770393,116
protective,9.13318235807536,116
"equipment)""",99.24697701770393,116
indeed,99.24697701770393,116
many,1.903077163012649,116
countries,4.439039471219017,116
around,4.754887502163468,116
world,3.4662058201988946,116
regularly,32.71424758540248,116
take,4.372826248461763,116
streets,30.023021891371762,116
applaud,99.24697701770393,116
their,0.7456851440823534,116
workers,7.855027922289542,116
crisis,6.188105012022503,116
doctors,66.82031130134573,116
in,0.0,116
one,1.209347092789984,116
city,3.0605319513174596,116
where,4.40322659070365,116
almost,10.483681100359249,116
25,4.801075859167458,116
officials,2.6879088024347224,116
have,0.021679216169738714,116
already,8.519762597913127,116
tested,14.054537896085263,116
positive,11.381745280247053,116
were,2.74400635864793,116
beaten,148.87046552655588,116
by,0.5340429543593861,116
police,9.68187679850186,116
for,0.44567546069029995,116
daring,14.088788238716907,116
